what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1263396048048
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.1.v200908111817,"org.eclipse.wst.common.project.facet.core",1263396048048
started,bundle,org.eclipse.wst.web,1.1.301.v200909021400,"org.eclipse.wst.web",1263396048049
started,bundle,org.hibernate.eclipse,3.2.4.GA-R200905070146-H18,"org.hibernate.eclipse",1263396048049
started,bundle,org.hibernate.eclipse.console,3.2.4.GA-R200905070146-H18,"org.hibernate.eclipse.console",1263396048210
started,bundle,org.hibernate.eclipse.jdt.ui,3.2.4.GA-R200905070146-H18,"org.hibernate.eclipse.jdt.ui",1263396048211
os,sysinfo,,,"win32",1263396048215
arch,sysinfo,,,"x86",1263396048215
ws,sysinfo,,,"win32",1263396048215
locale,sysinfo,,,"en_GB",1263396048215
processors,sysinfo,,,"2",1263396048215
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1263396048215
java.runtime.version,sysinfo,,,"1.6.0_17-b04",1263396048215
java.specification.name,sysinfo,,,"Java Platform API Specification",1263396048215
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1263396048215
java.specification.version,sysinfo,,,"1.6",1263396048215
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1263396048215
java.version,sysinfo,,,"1.6.0_17",1263396048215
java.vm.info,sysinfo,,,"mixed mode",1263396048215
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1263396048215
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1263396048215
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1263396048215
java.vm.specification.version,sysinfo,,,"1.0",1263396048215
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1263396048215
java.vm.version,sysinfo,,,"14.3-b01",1263396048215
