what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1263391016921
started,bundle,org.eclipse.wst.common.emf,1.1.301.v200908181930,"org.eclipse.wst.common.emf",1263391016922
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.1.301.v200908101600,"org.eclipse.wst.common.emfworkbench.integration",1263391016923
started,bundle,org.eclipse.wst.common.frameworks,1.1.300.v200904160730,"org.eclipse.wst.common.frameworks",1263391016924
started,bundle,org.eclipse.wst.common.frameworks.ui,1.1.301.v200908101600,"org.eclipse.wst.common.frameworks.ui",1263391016925
started,bundle,org.eclipse.wst.common.modulecore,1.1.301.v200908101600,"org.eclipse.wst.common.modulecore",1263391016926
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.1.v200908111817,"org.eclipse.wst.common.project.facet.core",1263391016926
started,bundle,org.eclipse.wst.jsdt.core,1.0.201.v200908101420,"org.eclipse.wst.jsdt.core",1263391016942
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.100.v200809240707,"org.eclipse.wst.jsdt.manipulation",1263391016943
started,bundle,org.eclipse.wst.jsdt.ui,1.0.200.v200905242047,"org.eclipse.wst.jsdt.ui",1263391016943
started,bundle,org.eclipse.wst.sse.core,1.1.401.v200909172215,"org.eclipse.wst.sse.core",1263391016945
started,bundle,org.eclipse.wst.validation,1.2.102.v200905201610,"org.eclipse.wst.validation",1263391017002
started,bundle,org.eclipse.wst.web,1.1.301.v200909021400,"org.eclipse.wst.web",1263391017003
started,bundle,org.eclipse.wst.xml.core,1.1.401.v200908242115,"org.eclipse.wst.xml.core",1263391017065
os,sysinfo,,,"win32",1263391017070
arch,sysinfo,,,"x86",1263391017070
ws,sysinfo,,,"win32",1263391017070
locale,sysinfo,,,"en_GB",1263391017070
processors,sysinfo,,,"2",1263391017070
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1263391017070
java.runtime.version,sysinfo,,,"1.6.0_17-b04",1263391017070
java.specification.name,sysinfo,,,"Java Platform API Specification",1263391017070
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1263391017070
java.specification.version,sysinfo,,,"1.6",1263391017070
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1263391017070
